year,week,name,team,opponent,home,xps,fgs,fantasy points
2010,1,John Kasay,CAR,NYG,0,1,3,10
2010,1,Jeff Reed,PIT,ATL,1,0,3,9
2010,1,Mason Crosby,GB,PHI,0,3,2,9
2010,1,Neil Rackers,HOU,IND,1,4,2,10
2010,1,Nick Folk,NYJ,BAL,1,0,3,9
2010,1,Matt Bryant,ATL,PIT,0,0,3,9
2010,1,Mike Nugent,CIN,NE,0,3,1,6
2010,1,Stephen Gostkowski,NE,CIN,1,5,1,8
2010,1,Rob Bironas,TEN,OAK,1,5,1,8
2010,1,David Akers,PHI,GB,1,2,2,8
2010,1,Lawrence Tynes,NYG,CAR,1,4,1,7
2010,1,Matt Prater,DEN,JAX,0,2,1,5
2010,1,Olindo Mare,SEA,SF,1,4,1,7
2010,1,Sebastian Janikowski,OAK,TEN,0,1,2,7
2010,1,Robbie Gould,CHI,DET,1,1,2,7
2010,1,Graham Gano,WAS,DAL,1,1,2,7
2010,1,Dan Carpenter,MIA,BUF,0,1,2,7
2010,1,Josh Brown,STL,ARI,1,1,2,7
2010,1,Adam Vinatieri,IND,HOU,0,3,1,6
2010,1,Josh Scobee,JAX,DEN,1,3,1,6
2010,1,Joe Nedney,SF,SEA,0,0,2,6
2010,1,Rian Lindell,BUF,MIA,1,1,1,4
2010,1,Jay Feely,ARI,STL,0,2,1,5
2010,1,Connor Barth,TB,CLE,1,2,1,5
2010,1,Billy Cundiff,BAL,NYJ,0,1,1,4
2010,1,Ryan Succop,KC,SD,1,3,0,3
2010,1,Ryan Longwell,MIN,NO,0,0,1,3
2010,1,Nate Kaeding,SD,KC,0,2,0,2
2010,1,Garrett Hartley,NO,MIN,1,2,0,2
2010,1,Jason Hanson,DET,CHI,0,2,0,2
2010,1,Phil Dawson,CLE,TB,0,2,0,2
2010,1,David Buehler,DAL,WAS,0,1,0,1
2010,1,Brian Moorman,BUF,MIA,1,0,0,0
2010,1,Josh Bidwell,WAS,DAL,1,0,0,0
2010,1,Jason Baker,CAR,NYG,0,0,0,0
2010,2,Mike Nugent,CIN,BAL,1,0,5,15
2010,2,Jeff Reed,PIT,TEN,0,1,4,13
2010,2,Neil Rackers,HOU,WAS,0,3,3,12
2010,2,Garrett Hartley,NO,SF,0,2,3,11
2010,2,Matt Bryant,ATL,ARI,1,5,2,11
2010,2,Ryan Succop,KC,CLE,0,1,3,10
2010,2,Sebastian Janikowski,OAK,STL,1,1,3,10
2010,2,Mason Crosby,GB,BUF,1,4,2,10
2010,2,Robbie Gould,CHI,DAL,0,3,2,9
2010,2,Graham Gano,WAS,HOU,1,3,2,9
2010,2,Adam Vinatieri,IND,NYG,1,5,1,8
2010,2,Nate Kaeding,SD,JAX,1,5,1,8
2010,2,Nick Folk,NYJ,NE,1,2,2,8
2010,2,David Buehler,DAL,CHI,1,2,2,8
2010,2,Connor Barth,TB,CAR,0,2,2,8
2010,2,Josh Scobee,JAX,SD,0,1,2,7
2010,2,Matt Prater,DEN,SEA,1,4,1,7
2010,2,Jason Hanson,DET,PHI,1,3,1,6
2010,2,David Akers,PHI,DET,0,5,0,5
2010,2,Ryan Longwell,MIN,MIA,1,1,1,4
2010,2,Billy Cundiff,BAL,CIN,0,1,1,4
2010,2,Rob Bironas,TEN,PIT,1,0,1,3
2010,2,Lawrence Tynes,NYG,IND,0,2,0,2
2010,2,Joe Nedney,SF,NO,1,2,0,2
2010,2,Olindo Mare,SEA,DEN,0,2,0,2
2010,2,Stephen Gostkowski,NE,NYJ,0,2,0,2
2010,2,Phil Dawson,CLE,KC,1,2,0,2
2010,2,Dan Carpenter,MIA,MIN,0,2,0,2
2010,2,Josh Brown,STL,OAK,0,2,0,2
2010,2,Rian Lindell,BUF,GB,0,1,0,1
2010,2,John Kasay,CAR,TB,1,1,0,1
2010,2,Jay Feely,ARI,ATL,0,1,0,1
2010,2,Matt Turk,HOU,WAS,0,0,0,0
2010,3,Sebastian Janikowski,OAK,ARI,0,2,3,11
2010,3,Dan Carpenter,MIA,NYJ,1,2,3,11
2010,3,Rian Lindell,BUF,NE,0,3,3,12
2010,3,Josh Brown,STL,WAS,1,3,3,12
2010,3,Mike Nugent,CIN,CAR,0,2,2,8
2010,3,Graham Gano,WAS,STL,0,1,3,10
2010,3,Adam Vinatieri,IND,DEN,0,3,2,9
2010,3,Olindo Mare,SEA,SD,1,3,2,9
2010,3,David Buehler,DAL,HOU,0,3,2,9
2010,3,Matt Bryant,ATL,NO,0,3,2,9
2010,3,Rob Bironas,TEN,NYG,0,3,2,9
2010,3,Jeff Reed,PIT,TB,0,5,1,8
2010,3,Robbie Gould,CHI,GB,1,2,2,8
2010,3,Stephen Gostkowski,NE,BUF,1,5,1,8
2010,3,Ryan Succop,KC,SF,1,4,1,7
2010,3,Neil Rackers,HOU,DAL,1,1,2,7
2010,3,Matt Prater,DEN,IND,1,1,2,7
2010,3,Nick Folk,NYJ,MIA,0,4,1,7
2010,3,Connor Barth,TB,PIT,1,1,2,7
2010,3,Lawrence Tynes,NYG,TEN,1,1,1,4
2010,3,Joe Nedney,SF,KC,0,1,1,4
2010,3,Ryan Longwell,MIN,DET,1,3,1,6
2010,3,Garrett Hartley,NO,ATL,1,3,1,6
2010,3,Jay Feely,ARI,OAK,1,3,1,6
2010,3,Billy Cundiff,BAL,CLE,1,3,1,6
2010,3,Josh Scobee,JAX,PHI,1,0,1,3
2010,3,Phil Dawson,CLE,BAL,0,2,1,5
2010,3,Mason Crosby,GB,CHI,0,2,1,5
2010,3,Nate Kaeding,SD,SEA,0,1,1,4
2010,3,Jason Hanson,DET,MIN,0,1,1,4
2010,3,David Akers,PHI,JAX,0,4,0,4
2010,3,John Kasay,CAR,CIN,1,1,0,1
2010,4,Jason Hanson,DET,GB,0,2,4,14
2010,4,Matt Prater,DEN,TEN,0,2,4,14
2010,4,Nate Kaeding,SD,ARI,1,5,2,11
2010,4,Stephen Gostkowski,NE,MIA,0,5,2,11
2010,4,Phil Dawson,CLE,CIN,1,2,3,11
2010,4,John Carney,NO,CAR,1,1,3,10
2010,4,Matt Bryant,ATL,SF,1,1,3,10
2010,4,Rob Bironas,TEN,DEN,1,2,2,8
2010,4,Josh Scobee,JAX,IND,1,4,1,7
2010,4,Mike Nugent,CIN,CLE,0,2,2,8
2010,4,Nick Folk,NYJ,BUF,0,5,1,8
2010,4,Josh Brown,STL,SEA,1,2,2,8
2010,4,Neil Rackers,HOU,OAK,0,4,1,7
2010,4,Sebastian Janikowski,OAK,HOU,1,3,1,6
2010,4,Jay Feely,ARI,SD,0,1,1,4
2010,4,David Akers,PHI,WAS,1,0,2,6
2010,4,Lawrence Tynes,NYG,CHI,1,2,1,5
2010,4,Graham Gano,WAS,PHI,0,2,1,5
2010,4,Billy Cundiff,BAL,PIT,0,2,1,5
2010,4,Adam Vinatieri,IND,JAX,0,4,0,4
2010,4,Mason Crosby,GB,DET,1,4,0,4
2010,4,Olindo Mare,SEA,STL,0,0,1,3
2010,4,Robbie Gould,CHI,NYG,0,0,1,3
2010,4,Jeff Reed,PIT,BAL,1,2,0,2
2010,4,Joe Nedney,SF,ATL,0,2,0,2
2010,4,Rian Lindell,BUF,NYJ,1,2,0,2
2010,4,John Kasay,CAR,NO,0,2,0,2
2010,4,Dan Carpenter,MIA,NE,1,2,0,2
2010,4,Jon Ryan,SEA,STL,0,0,0,0
2010,5,Nick Folk,NYJ,MIN,1,2,5,17
2010,5,Josh Scobee,JAX,BUF,0,3,5,18
2010,5,Jason Hanson,DET,STL,1,5,3,14
2010,5,Adam Vinatieri,IND,KC,1,1,4,13
2010,5,Robbie Gould,CHI,CAR,0,2,3,11
2010,5,Jay Feely,ARI,NO,1,3,3,12
2010,5,Rob Bironas,TEN,DAL,0,4,2,10
2010,5,Sebastian Janikowski,OAK,SD,1,3,2,9
2010,5,David Buehler,DAL,TEN,1,3,2,9
2010,5,Lawrence Tynes,NYG,HOU,0,4,2,10
2010,5,Graham Gano,WAS,GB,1,1,3,10
2010,5,Ryan Succop,KC,IND,0,0,3,9
2010,5,Nate Kaeding,SD,OAK,0,3,2,9
2010,5,Mason Crosby,GB,WAS,0,1,2,7
2010,5,David Akers,PHI,SF,0,3,2,9
2010,5,Joe Nedney,SF,PHI,1,3,1,6
2010,5,Rian Lindell,BUF,JAX,1,2,2,8
2010,5,John Kasay,CAR,CHI,1,0,2,6
2010,5,John Carney,NO,ARI,0,2,2,8
2010,5,Matt Bryant,ATL,CLE,0,2,2,8
2010,5,Mike Nugent,CIN,TB,1,1,2,7
2010,5,Billy Cundiff,BAL,DEN,1,4,1,7
2010,5,Josh Brown,STL,DET,0,0,2,6
2010,5,Connor Barth,TB,CIN,0,3,1,6
2010,5,Matt Prater,DEN,BAL,0,2,1,5
2010,5,Neil Rackers,HOU,NYG,1,1,1,4
2010,5,Phil Dawson,CLE,ATL,1,1,1,4
2010,5,Ryan Longwell,MIN,NYJ,0,2,0,2
2010,5,Brian Moorman,BUF,JAX,1,0,0,0
2010,6,Dan Carpenter,MIA,GB,0,2,3,11
2010,6,Jason Hanson,DET,NYG,0,2,2,8
2010,6,Rob Bironas,TEN,JAX,0,3,3,12
2010,6,Stephen Gostkowski,NE,BAL,1,2,3,11
2010,6,Matt Prater,DEN,NYJ,1,2,2,8
2010,6,Adam Vinatieri,IND,WAS,0,3,2,9
2010,6,Sebastian Janikowski,OAK,SF,0,0,3,9
2010,6,Robbie Gould,CHI,SEA,1,2,2,8
2010,6,Nick Folk,NYJ,DEN,0,3,1,6
2010,6,Billy Cundiff,BAL,NE,0,2,2,8
2010,6,Mason Crosby,GB,MIA,1,2,2,8
2010,6,Josh Brown,STL,SD,1,2,2,8
2010,6,Ryan Succop,KC,HOU,0,4,1,7
2010,6,Garrett Hartley,NO,TB,0,4,1,7
2010,6,David Akers,PHI,ATL,1,4,1,7
2010,6,Ryan Longwell,MIN,DAL,1,3,1,6
2010,6,Graham Gano,WAS,IND,1,3,1,6
2010,6,Neil Rackers,HOU,KC,1,5,0,5
2010,6,Joe Nedney,SF,OAK,1,2,1,5
2010,6,Nate Kaeding,SD,STL,0,2,1,5
2010,6,Matt Bryant,ATL,PHI,0,2,1,5
2010,6,Jeff Reed,PIT,CLE,1,4,0,4
2010,6,Shayne Graham,NYG,DET,1,4,0,4
2010,6,Phil Dawson,CLE,PIT,0,1,1,4
2010,6,Josh Scobee,JAX,TEN,1,0,1,3
2010,6,Olindo Mare,SEA,CHI,0,3,0,3
2010,6,David Buehler,DAL,MIN,0,3,0,3
2010,6,Britton Colquitt,DEN,NYJ,1,0,0,0
2010,6,Connor Barth,TB,NO,1,0,0,0
2010,6,Matt Dodge,NYG,DET,1,0,0,0
2010,7,Olindo Mare,SEA,ARI,1,1,5,16
2010,7,Dan Carpenter,MIA,PIT,1,1,5,16
2010,7,Connor Barth,TB,STL,1,0,4,12
2010,7,Lawrence Tynes,NYG,DAL,0,5,2,11
2010,7,John Kasay,CAR,SF,1,2,3,11
2010,7,Billy Cundiff,BAL,BUF,1,4,3,13
2010,7,Rob Bironas,TEN,PHI,1,4,3,13
2010,7,David Akers,PHI,TEN,0,1,4,13
2010,7,Rian Lindell,BUF,BAL,0,4,2,10
2010,7,Phil Dawson,CLE,NO,0,3,3,12
2010,7,Jeff Reed,PIT,MIA,0,2,3,11
2010,7,Sebastian Janikowski,OAK,DEN,0,8,1,11
2010,7,Stephen Gostkowski,NE,SD,0,2,3,11
2010,7,David Buehler,DAL,NYG,1,3,2,9
2010,7,Josh Scobee,JAX,KC,0,2,2,8
2010,7,Mike Nugent,CIN,ATL,0,2,2,8
2010,7,Joe Nedney,SF,CAR,0,2,2,8
2010,7,Kris Brown,SD,NE,1,2,2,8
2010,7,Matt Bryant,ATL,CIN,1,4,1,7
2010,7,Ryan Succop,KC,JAX,1,6,0,6
2010,7,Ryan Longwell,MIN,GB,0,3,1,6
2010,7,Reggie Hodges,CLE,NO,0,0,0,0
2010,7,Garrett Hartley,NO,CLE,1,2,1,5
2010,7,Graham Gano,WAS,CHI,0,2,1,5
2010,7,Josh Brown,STL,TB,0,2,1,5
2010,7,Jay Feely,ARI,SEA,0,1,1,4
2010,7,Mason Crosby,GB,MIN,1,4,0,4
2010,7,Matt Prater,DEN,OAK,1,2,0,2
2010,7,Robbie Gould,CHI,WAS,1,2,0,2
2010,8,Dan Carpenter,MIA,CIN,0,1,5,16
2010,8,Sebastian Janikowski,OAK,SEA,1,3,4,15
2010,8,Adam Vinatieri,IND,HOU,1,3,3,12
2010,8,Mason Crosby,GB,NYJ,0,0,3,9
2010,8,Kris Brown,SD,TEN,1,3,2,9
2010,8,Garrett Hartley,NO,PIT,1,2,2,8
2010,8,Josh Brown,STL,CAR,1,2,2,8
2010,8,Connor Barth,TB,ARI,0,5,1,8
2010,8,Ryan Succop,KC,BUF,1,1,2,7
2010,8,Neil Rackers,HOU,IND,0,2,1,5
2010,8,Graham Gano,WAS,DET,0,1,2,7
2010,8,Joe Nedney,SF,DEN,1,3,1,6
2010,8,Josh Scobee,JAX,DAL,0,5,0,5
2010,8,Jason Hanson,DET,WAS,1,2,1,5
2010,8,Jay Feely,ARI,TB,1,5,0,5
2010,8,David Buehler,DAL,JAX,1,2,1,5
2010,8,Rob Bironas,TEN,SD,0,2,1,5
2010,8,Jeff Reed,PIT,NO,0,1,1,4
2010,8,Matt Prater,DEN,SF,0,1,1,4
2010,8,Ryan Longwell,MIN,NE,0,1,1,4
2010,8,Rian Lindell,BUF,KC,0,1,1,4
2010,8,John Kasay,CAR,STL,0,1,1,4
2010,8,Stephen Gostkowski,NE,MIN,1,4,0,4
2010,8,Olindo Mare,SEA,OAK,0,0,1,3
2010,8,Mike Nugent,CIN,MIA,1,2,0,2
2010,8,Steve Weatherford,NYJ,GB,1,0,0,0
2010,8,Nick Folk,NYJ,GB,1,0,0,0
2010,9,Billy Cundiff,BAL,MIA,1,2,4,14
2010,9,David Akers,PHI,IND,1,2,4,14
2010,9,Lawrence Tynes,NYG,SEA,0,5,2,11
2010,9,Jeff Reed,PIT,CIN,0,3,2,9
2010,9,Neil Rackers,HOU,SD,1,2,3,11
2010,9,Sebastian Janikowski,OAK,KC,1,2,3,11
2010,9,Nick Folk,NYJ,DET,0,2,3,11
2010,9,Garrett Hartley,NO,CAR,0,4,2,10
2010,9,Phil Dawson,CLE,NE,1,4,2,10
2010,9,Ryan Longwell,MIN,ARI,1,3,2,9
2010,9,Mason Crosby,GB,DAL,1,6,1,9
2010,9,Matt Bryant,ATL,TB,1,3,2,9
2010,9,Ryan Succop,KC,OAK,0,2,2,8
2010,9,Adam Vinatieri,IND,PHI,0,3,1,6
2010,9,Jay Feely,ARI,MIN,0,3,1,6
2010,9,Dan Carpenter,MIA,BAL,0,1,1,4
2010,9,Mike Nugent,CIN,PIT,1,3,0,3
2010,9,John Kasay,CAR,NO,1,0,1,3
2010,9,Kris Brown,SD,HOU,0,3,0,3
2010,9,Connor Barth,TB,ATL,0,3,0,3
2010,9,Jason Hanson,DET,NYJ,1,2,0,2
2010,9,Robbie Gould,CHI,BUF,0,2,0,2
2010,9,Olindo Mare,SEA,NYG,1,1,0,1
2010,9,Rian Lindell,BUF,CHI,1,1,0,1
2010,9,Stephen Gostkowski,NE,CLE,0,1,0,1
2010,9,David Buehler,DAL,GB,0,1,0,1
2010,9,Sam Koch,BAL,MIA,1,0,0,0
2010,10,Olindo Mare,SEA,ARI,0,3,5,18
2010,10,Adam Vinatieri,IND,CIN,1,2,3,11
2010,10,Joe Nedney,SF,STL,1,2,3,11
2010,10,Dan Carpenter,MIA,TEN,1,2,3,11
2010,10,David Akers,PHI,WAS,0,8,1,11
2010,10,John Kasay,CAR,TB,0,1,3,10
2010,10,Matt Bryant,ATL,BAL,1,2,2,8
2010,10,Shayne Graham,NE,PIT,0,3,2,9
2010,10,Robbie Gould,CHI,MIN,1,3,2,9
2010,10,David Buehler,DAL,NYG,0,3,2,9
2010,10,Lawrence Tynes,NYG,DAL,1,2,2,8
2010,10,Nick Folk,NYJ,CLE,0,2,2,8
2010,10,Phil Dawson,CLE,NYJ,1,2,2,8
2010,10,Josh Brown,STL,SF,0,2,2,8
2010,10,Josh Scobee,JAX,HOU,1,4,1,7
2010,10,Matt Prater,DEN,KC,1,7,0,7
2010,10,Ryan Longwell,MIN,CHI,0,1,2,7
2010,10,Connor Barth,TB,CAR,1,4,1,7
2010,10,Dave Rayner,DET,BUF,0,0,2,6
2010,10,Neil Rackers,HOU,JAX,0,3,1,6
2010,10,Ryan Succop,KC,DEN,0,2,1,5
2010,10,Mike Nugent,CIN,IND,0,2,1,5
2010,10,Rob Bironas,TEN,MIA,0,2,1,5
2010,10,Jeff Reed,PIT,NE,1,1,1,4
2010,10,Graham Gano,WAS,PHI,1,4,0,4
2010,10,Jay Feely,ARI,SEA,1,1,1,4
2010,10,Billy Cundiff,BAL,ATL,0,3,0,3
2010,10,Rian Lindell,BUF,DET,1,2,0,2
2010,11,Matt Bryant,ATL,STL,0,2,4,14
2010,11,Olindo Mare,SEA,NO,0,1,4,13
2010,11,Graham Gano,WAS,TEN,0,1,4,13
2010,11,Billy Cundiff,BAL,CAR,0,4,3,13
2010,11,David Akers,PHI,NYG,1,1,4,13
2010,11,Robbie Gould,CHI,MIA,0,1,3,10
2010,11,Nick Folk,NYJ,HOU,1,3,3,12
2010,11,Rob Bironas,TEN,WAS,1,1,3,10
2010,11,Neil Rackers,HOU,NYJ,0,3,2,9
2010,11,Phil Dawson,CLE,JAX,0,2,2,8
2010,11,Ryan Succop,KC,ARI,1,4,1,7
2010,11,Aaron Pettrey,CIN,BUF,1,4,1,7
2010,11,Rian Lindell,BUF,CIN,0,7,0,7
2010,11,John Kasay,CAR,BAL,1,1,2,7
2010,11,Shayne Graham,NE,IND,1,4,1,7
2010,11,Jay Feely,ARI,KC,0,1,2,7
2010,11,Mason Crosby,GB,MIN,0,4,1,7
2010,11,Josh Brown,STL,ATL,1,2,1,5
2010,11,Josh Scobee,JAX,CLE,1,3,1,6
2010,11,Lawrence Tynes,NYG,PHI,0,2,1,5
2010,11,Shaun Suisham,PIT,OAK,1,5,0,5
2010,11,Dave Rayner,DET,DAL,0,2,1,5
2010,11,Nate Kaeding,SD,DEN,1,5,0,5
2010,11,David Buehler,DAL,DET,1,5,0,5
2010,11,Adam Vinatieri,IND,NE,0,4,0,4
2010,11,Garrett Hartley,NO,SEA,1,4,0,4
2010,11,Ryan Longwell,MIN,GB,1,0,1,3
2010,11,Sebastian Janikowski,OAK,PIT,0,0,1,3
2010,11,Connor Barth,TB,SF,0,3,0,3
2010,11,Matt Prater,DEN,SD,0,2,0,2
2010,11,Mike Scifres,SD,DEN,1,0,0,0
2010,12,Nate Kaeding,SD,IND,0,3,5,18
2010,12,Dan Carpenter,MIA,OAK,0,3,4,15
2010,12,Garrett Hartley,NO,DAL,0,3,3,12
2010,12,David Akers,PHI,CHI,0,2,4,14
2010,12,Shaun Suisham,PIT,BUF,0,1,4,13
2010,12,Josh Brown,STL,DEN,0,3,3,12
2010,12,John Kasay,CAR,CLE,0,2,3,11
2010,12,David Buehler,DAL,NO,1,3,2,9
2010,12,Lawrence Tynes,NYG,JAX,1,1,3,10
2010,12,Rian Lindell,BUF,PIT,1,1,3,10
2010,12,Matt Prater,DEN,STL,1,3,2,9
2010,12,Shayne Graham,NE,DET,0,6,1,9
2010,12,Shane Andrus,SF,ARI,0,3,2,9
2010,12,Josh Scobee,JAX,NYG,0,2,2,8
2010,12,Neil Rackers,HOU,TEN,1,2,2,8
2010,12,Matt Bryant,ATL,GB,1,2,2,8
2010,12,Robbie Gould,CHI,PHI,1,4,1,7
2010,12,Graham Gano,WAS,MIN,1,1,2,7
2010,12,Ryan Succop,KC,SEA,0,6,0,6
2010,12,Dave Rayner,DET,NE,1,3,1,6
2010,12,Olindo Mare,SEA,KC,1,3,1,6
2010,12,Nick Folk,NYJ,CIN,1,3,1,6
2010,12,Jay Feely,ARI,SF,1,0,2,6
2010,12,Phil Dawson,CLE,CAR,1,3,1,6
2010,12,Ryan Longwell,MIN,WAS,0,2,1,5
2010,12,Sebastian Janikowski,OAK,MIA,1,2,1,5
2010,12,Billy Cundiff,BAL,TB,1,2,1,5
2010,12,Mason Crosby,GB,ATL,0,2,1,5
2010,12,Aaron Pettrey,CIN,NYJ,0,1,1,4
2010,12,Connor Barth,TB,BAL,0,1,1,4
2010,12,Adam Vinatieri,IND,SD,1,2,0,2
2010,12,Mat McBriar,DAL,NO,1,0,0,0
2010,13,Josh Brown,STL,ARI,0,1,4,13
2010,13,David Buehler,DAL,IND,0,3,3,12
2010,13,Clint Stitser,CIN,NO,1,1,3,10
2010,13,Jeff Reed,SF,GB,0,1,3,10
2010,13,Dave Rayner,DET,CHI,1,2,2,8
2010,13,Garrett Hartley,NO,CIN,0,4,2,10
2010,13,Mason Crosby,GB,SF,1,4,2,10
2010,13,David Akers,PHI,HOU,1,4,2,10
2010,13,Shayne Graham,NE,NYJ,1,6,1,9
2010,13,Ryan Longwell,MIN,BUF,1,5,1,8
2010,13,Robbie Gould,CHI,DET,0,3,1,6
2010,13,Lawrence Tynes,NYG,WAS,1,4,1,7
2010,13,Shaun Suisham,PIT,BAL,0,1,2,7
2010,13,Olindo Mare,SEA,CAR,1,4,1,7
2010,13,Nate Kaeding,SD,OAK,1,1,2,7
2010,13,Phil Dawson,CLE,MIA,0,1,2,7
2010,13,Neil Rackers,HOU,PHI,0,3,1,6
2010,13,Matt Prater,DEN,KC,0,0,2,6
2010,13,Jay Feely,ARI,STL,1,0,2,6
2010,13,Dan Carpenter,MIA,CLE,1,1,1,4
2010,13,Rob Bironas,TEN,JAX,1,0,2,6
2010,13,Connor Barth,TB,ATL,1,3,1,6
2010,13,Adam Vinatieri,IND,DAL,1,5,0,5
2010,13,Josh Scobee,JAX,TEN,0,2,1,5
2010,13,Ryan Succop,KC,DEN,1,1,1,4
2010,13,Sebastian Janikowski,OAK,SD,0,4,0,4
2010,13,Billy Cundiff,BAL,PIT,1,1,1,4
2010,13,Matt Bryant,ATL,TB,0,4,0,4
2010,13,Nick Folk,NYJ,NE,0,0,1,3
2010,13,Rian Lindell,BUF,MIN,0,2,0,2
2010,13,John Kasay,CAR,SEA,0,2,0,2
2010,13,Graham Gano,WAS,NYG,0,1,0,1
2010,14,Jay Feely,ARI,DEN,1,4,5,19
2010,14,Jeff Reed,SF,SEA,1,4,4,16
2010,14,David Akers,PHI,DAL,0,3,3,12
2010,14,Adam Vinatieri,IND,TEN,0,3,3,12
2010,14,Shayne Graham,NE,CHI,0,3,3,12
2010,14,Shaun Suisham,PIT,CIN,1,2,3,11
2010,14,David Buehler,DAL,PHI,1,3,2,9
2010,14,Connor Barth,TB,WAS,0,0,3,9
2010,14,Josh Scobee,JAX,OAK,1,5,1,8
2010,14,Neil Rackers,HOU,BAL,1,2,2,8
2010,14,Rian Lindell,BUF,CLE,1,1,2,7
2010,14,Nate Kaeding,SD,KC,1,4,1,7
2010,14,Sebastian Janikowski,OAK,JAX,0,4,1,7
2010,14,Stephen Hauschka,DEN,ARI,0,1,2,7
2010,14,Garrett Hartley,NO,STL,1,4,1,7
2010,14,Matt Bryant,ATL,CAR,0,4,1,7
2010,14,Josh Brown,STL,NO,0,1,2,7
2010,14,Nick Folk,NYJ,MIA,1,0,2,6
2010,14,Phil Dawson,CLE,BUF,0,0,2,6
2010,14,John Kasay,CAR,ATL,1,1,1,4
2010,14,Graham Gano,WAS,TB,1,1,1,4
2010,14,Billy Cundiff,BAL,HOU,0,4,0,4
2010,14,Dan Carpenter,MIA,NYJ,0,1,1,4
2010,14,Rob Bironas,TEN,IND,1,4,0,4
2010,14,Lawrence Tynes,NYG,MIN,0,3,0,3
2010,14,Olindo Mare,SEA,SF,0,3,0,3
2010,14,Ryan Longwell,MIN,NYG,1,0,1,3
2010,14,Mason Crosby,GB,DET,0,0,1,3
2010,14,Clint Stitser,CIN,PIT,0,1,0,1
2010,14,Dave Rayner,DET,GB,1,1,0,1
2010,14,Robbie Gould,CHI,NE,1,1,0,1
2010,14,Brett Kern,TEN,IND,1,0,0,0
2010,15,Robbie Gould,CHI,MIN,0,4,4,16
2010,15,David Buehler,DAL,WAS,1,3,4,15
2010,15,Clint Stitser,CIN,CLE,1,1,4,13
2010,15,John Kasay,CAR,ARI,1,1,4,13
2010,15,Sebastian Janikowski,OAK,DEN,1,4,3,13
2010,15,Billy Cundiff,BAL,NO,1,3,3,12
2010,15,Ryan Succop,KC,STL,0,3,2,9
2010,15,Dave Rayner,DET,TB,0,2,3,11
2010,15,Stephen Hauschka,DEN,OAK,0,2,3,11
2010,15,Adam Vinatieri,IND,JAX,1,4,2,10
2010,15,Nate Kaeding,SD,SF,1,4,2,10
2010,15,Matt Bryant,ATL,SEA,0,4,2,10
2010,15,Mason Crosby,GB,NE,0,3,2,9
2010,15,Josh Brown,STL,KC,1,1,2,7
2010,15,Nick Folk,NYJ,PIT,0,2,2,8
2010,15,Connor Barth,TB,DET,1,2,2,8
2010,15,David Akers,PHI,NYG,0,5,1,8
2010,15,Lawrence Tynes,NYG,PHI,1,4,1,7
2010,15,Shayne Graham,NE,GB,1,4,1,7
2010,15,Rob Bironas,TEN,HOU,1,4,1,7
2010,15,Josh Scobee,JAX,IND,0,3,1,6
2010,15,Garrett Hartley,NO,BAL,0,3,1,6
2010,15,Jay Feely,ARI,CAR,0,0,2,6
2010,15,Shaun Suisham,PIT,NYJ,1,2,1,5
2010,15,Neil Rackers,HOU,TEN,0,2,1,5
2010,15,Rian Lindell,BUF,MIA,0,2,1,5
2010,15,Phil Dawson,CLE,CIN,0,2,1,5
2010,15,Olindo Mare,SEA,ATL,1,1,1,4
2010,15,Ryan Longwell,MIN,CHI,1,2,0,2
2010,15,Graham Gano,WAS,DAL,0,2,0,2
2010,15,Dan Carpenter,MIA,BUF,1,2,0,2
2010,15,Jeff Reed,SF,SD,0,1,0,1
2010,16,Sebastian Janikowski,OAK,IND,1,2,4,14
2010,16,Neil Rackers,HOU,DEN,0,2,3,11
2010,16,Josh Brown,STL,SF,1,2,3,11
2010,16,Ryan Succop,KC,TEN,1,4,2,10
2010,16,Dave Rayner,DET,MIA,0,4,2,10
2010,16,Shayne Graham,NE,BUF,0,4,2,10
2010,16,Nick Folk,NYJ,CHI,0,4,2,10
2010,16,David Buehler,DAL,ARI,0,2,2,8
2010,16,Shaun Suisham,PIT,CAR,1,3,2,9
2010,16,Jay Feely,ARI,DAL,1,3,2,9
2010,16,Mason Crosby,GB,NYG,1,6,1,9
2010,16,Dan Carpenter,MIA,DET,1,3,2,9
2010,16,Nate Kaeding,SD,CIN,0,2,2,8
2010,16,Robbie Gould,CHI,NYJ,1,5,1,8
2010,16,Graham Gano,WAS,JAX,0,2,2,8
2010,16,Billy Cundiff,BAL,CLE,0,2,2,8
2010,16,Connor Barth,TB,SEA,1,5,1,8
2010,16,Adam Vinatieri,IND,OAK,0,4,1,7
2010,16,Garrett Hartley,NO,ATL,0,2,1,5
2010,16,Ryan Longwell,MIN,PHI,0,3,1,6
2010,16,Stephen Hauschka,DEN,HOU,1,3,1,6
2010,16,Lawrence Tynes,NYG,GB,0,2,1,5
2010,16,Josh Scobee,JAX,WAS,1,2,1,5
2010,16,Jeff Reed,SF,STL,0,2,1,5
2010,16,Clint Stitser,CIN,SD,1,4,0,4
2010,16,Phil Dawson,CLE,BAL,1,1,1,4
2010,16,Rian Lindell,BUF,NE,1,0,1,3
2010,16,John Kasay,CAR,PIT,0,0,1,3
2010,16,Matt Bryant,ATL,NO,1,2,0,2
2010,16,Rob Bironas,TEN,KC,0,2,0,2
2010,16,David Akers,PHI,MIN,1,2,0,2
2010,16,Olindo Mare,SEA,TB,0,1,0,1
